"list_no","name","age","nominate_party","member_party","occupation","residence","abs_votes","pct_votes","rank","mandate","party","region"
"6","Nováková Lena","47","RSČMS","BEZPP","dělnice","Olomouc","4","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Olomoucký kraj"
"2","Novotný Viktor","54","RSČMS","RSČMS","podnikatel","Olomouc","28","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Olomoucký kraj"
"33","Otisk Petr","64","RSČMS","RSČMS","důchodce","Olomouc","1","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Olomoucký kraj"
"34","Otisková Marcela","62","RSČMS","BEZPP","důchodkyně","Olomouc","1","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Olomoucký kraj"
"10","Podlucký Jaroslav","59","RSČMS","RSČMS","kameník","Mikulovice","7","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Olomoucký kraj"
"23","Přenosil Jiří","59","RSČMS","BEZPP","zaměstnanec ČD","Olomouc","5","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Olomoucký kraj"
"24","Přenosil Oldřich","57","RSČMS","BEZPP","dělník","Javorník","5","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Olomoucký kraj"
"5","Rampouch Marek","35","RSČMS","RSČMS","dělník","Ptení","12","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Olomoucký kraj"
"12","Ryšlink Miloslav","61","RSČMS","BEZPP","recepční","Olomouc","2","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Olomoucký kraj"
"7","Ryšlink Pavel","69","RSČMS","RSČMS","důchodce","Olomouc","6","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Olomoucký kraj"
"29","Ryšlinková Hana","64","RSČMS","BEZPP","důchodkyně","Olomouc","2","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Olomoucký kraj"
"19","Skoumal Tomáš  PhDr.","40","RSČMS","BEZPP","učitel","Bludov","9","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Olomoucký kraj"
"8","Skovajsa Jiří","53","RSČMS","RSČMS","technik","Olomouc","9","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Olomoucký kraj"
"25","Skovajsová Hana","58","RSČMS","BEZPP","technik","Olomouc","0","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Olomoucký kraj"
"11","Sláma Roman","49","RSČMS","RSČMS","podnikatel","Olomouc","22","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Olomoucký kraj"
"22","Šmíd Pavel","37","RSČMS","BEZPP","sklenář","Olomouc","8","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Olomoucký kraj"
"46","Švehlíková Miroslava","61","RSČMS","RSČMS","důchodkyně","Olomouc","3","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Olomoucký kraj"
"47","Tomek Pavel","66","RSČMS","BEZPP","důchodce","Olomouc","1","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Olomoucký kraj"
"4","Tošovská Lenka","41","RSČMS","BEZPP","prodavačka","Přerov","17","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Olomoucký kraj"
"44","Uhlíř František","58","RSČMS","RSČMS","dělník","Uničov","5","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Olomoucký kraj"
"9","Vojtek Petr","33","RSČMS","RSČMS","dělník","Přerov","7","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Olomoucký kraj"
"51","Vojtková Marta","60","RSČMS","BEZPP","důchodkyně","Olomouc","0","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Olomoucký kraj"
"41","Výboch Miroslav","64","RSČMS","BEZPP","důchodce","Olomouc","2","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Olomoucký kraj"
"28","Vychodil Alois","67","RSČMS","BEZPP","důchodce","Olomouc","1","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Olomoucký kraj"
"31","Žůrová Žaneta","28","RSČMS","BEZPP","živnostník","Olomouc","7","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Olomoucký kraj"
"2","Flossmann Jiří","49","RSČMS","RSČMS","obráběč kovů","Rožnov pod Radhoštěm","8","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Zlínský kraj"
"4","Maleňák Zdenek","57","RSČMS","RSČMS","technolog","Rožnov pod Radhoštěm","6","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Zlínský kraj"
"1","Pokorný Josef  Ing.","63","RSČMS","RSČMS","elektrotechnik","Rožnov pod Radhoštěm","3","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Zlínský kraj"
"5","Švarc Jiří","60","RSČMS","RSČMS","elektrotechnik","Rožnov pod Radhoštěm","5","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Zlínský kraj"
"3","Zuzaňák Ladislav","56","RSČMS","RSČMS","distributor tisku","Rožnov pod Radhoštěm","4","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Zlínský kraj"
"62","Babišová Květoslava","54","RSČMS","BEZPP","kuchařka","Holčovice","3","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"63","Bambušek Tomáš","40","RSČMS","BEZPP","OSVČ","Bruntál","0","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"40","Brhelová Kateřina","27","RSČMS","BEZPP","pánská krejčí","Milotice nad Opavou","5","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"21","Břoušek Čestmír","41","RSČMS","RSČMS","OSVČ","Horní Benešov","5","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"35","Ceniga Pavel","60","RSČMS","RSČMS","řidič autobusu","Bruntál","4","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"10","Černý Roman","65","RSČMS","BEZPP","technik","Bruntál","9","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"60","Dohnal Patrik","39","RSČMS","BEZPP","OSVČ","Andělská Hora","4","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"6","Dvořáček Lubomír  Ing.","64","RSČMS","RSČMS","podnikatel","Bruntál","5","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"20","Fischer Jiří","58","RSČMS","RSČMS","technik","Bruntál","2","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"3","Gašpar Vasil","62","RSČMS","RSČMS","vedoucí provozu","Bruntál","46","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"22","Halda Ivan  Mgr.","69","RSČMS","RSČMS","důchodce","Bruntál","1","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"13","Havelka Karel","51","RSČMS","RSČMS","pracovník ostrahy","Bruntál","12","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"15","Havelková Vladimíra","46","RSČMS","BEZPP","OSVČ","Bruntál","10","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"25","Hřebačka Jaroslav","58","RSČMS","RSČMS","důchodce","Bruntál","1","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"38","Hustáková Lucie","31","RSČMS","BEZPP","OSVČ","Karlovice","8","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"56","Hynek Zdeněk","61","RSČMS","BEZPP","OSVČ","Bruntál","3","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"37","Chytrý Pavel","53","RSČMS","BEZPP","tavič","Bruntál","8","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"23","Indik Lukáš","32","RSČMS","BEZPP","kuchař","Horní Benešov","6","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"48","Janečka Miroslav","51","RSČMS","RSČMS","pracovník ostrahy","Bruntál","1","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"64","Kačica Ivan","46","RSČMS","BEZPP","zedník","Horní Benešov","9","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"49","Karafiát Martin","35","RSČMS","BEZPP","automechanik","Horní Benešov","5","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"31","Karafiátová Lucie","27","RSČMS","BEZPP","servírka","Horní Benešov","7","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"41","Kočař František","73","RSČMS","RSČMS","důchodce","Bruntál","5","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"18","Korim Ladislav","62","RSČMS","RSČMS","OSVČ","Bruntál","3","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"65","Kovář Josef","48","RSČMS","BEZPP","invalidní důchodce","Bruntál","1","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"34","Kret Jaroslav","36","RSČMS","BEZPP","řemeslník","Horní Benešov","7","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"54","Kupka Josef","67","RSČMS","BEZPP","důchodce","Bruntál","3","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"8","Kvasnička Svatopluk","46","RSČMS","RSČMS","podnikatel","Opava","11","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"14","Láznička Jiří  RNDr.","58","RSČMS","RSČMS","chemik - specialista","Bruntál","11","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"19","Lojková Růžena","56","RSČMS","RSČMS","servírka","Bruntál","3","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"39","Lysek Robert","38","RSČMS","BEZPP","automechanik","Světlá Hora","3","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"16","Majar Rostislav","49","RSČMS","RSČMS","řidič MKD","Bruntál","4","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"26","Mašlík František","38","RSČMS","BEZPP","telefonista","Chuchelná","13","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"46","Mašlík František","77","RSČMS","BEZPP","důchodce","Rudná pod Pradědem","5","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"1","Mašlík Karel  Mgr.","45","RSČMS","RSČMS","učitel","Bruntál","83","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"17","Mašlík Roman","34","RSČMS","BEZPP","ředitel pobočky pojiš.společ.","Rudná pod Pradědem","16","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"58","Mlčochová Ludmila","62","RSČMS","BEZPP","důchodkyně","Bruntál","2","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"9","Motyčák Roman","40","RSČMS","RSČMS","OSVČ","Ostrava","7","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"28","Musil Václav","21","RSČMS","BEZPP","student","Bruntál","10","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"5","Nágl Marek","39","RSČMS","RSČMS","řidič sanitního vozidla","Bruntál","25","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"61","Panáková Veronika","27","RSČMS","BEZPP","kuchařka","Horní Benešov","5","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"11","Pešl Dalibor","45","RSČMS","RSČMS","řidič MKD","Bruntál","2","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"55","Plánková Marcela","44","RSČMS","BEZPP","kuchařka","Bruntál","3","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"43","Procházka Milan","42","RSČMS","BEZPP","řidič","Bruntál","4","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"44","Procházková Stanislava","47","RSČMS","BEZPP","servírka","Bruntál","5","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"32","Půl Stanislav","60","RSČMS","RSČMS","důchodce","Bruntál","2","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"30","Rumpa Alfréd  Ing.","58","RSČMS","BEZPP","elektrotechnik - specialista","Světlá Hora","3","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"50","Salát Jaroslav","35","RSČMS","RSČMS","OSVČ","Horní Benešov","5","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"24","Snopková Helena","44","RSČMS","BEZPP","invalidní důchodce","Horní Benešov","4","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"42","Spevák Jiří","43","RSČMS","BEZPP","nástrojař - brusič","Horní Benešov","2","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"53","Stacho Václav","54","RSČMS","RSČMS","OSVČ","Milotice nad Opavou","0","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"57","Stiborský Jan","27","RSČMS","BEZPP","řezník","Horní Benešov","3","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"29","Straka Pavel","50","RSČMS","RSČMS","OSVČ","Bruntál","2","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"51","Střeštíková Alena","57","RSČMS","BEZPP","kuchařka","Bruntál","1","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"52","Šajtar Štefan","67","RSČMS","BEZPP","důchodce","Bruntál","1","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"59","Ščotka Svatopluk","50","RSČMS","BEZPP","OSVČ","Milotice nad Opavou","2","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"12","Švanda Jaroslav","49","RSČMS","RSČMS","OSVČ","Bruntál","5","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"36","Teplíčková Karolina","31","RSČMS","BEZPP","ekonomka","Horní Benešov","5","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"33","Tyrner Jaroslav","60","RSČMS","RSČMS","invalidní důchodce","Bruntál","1","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"4","Veselý Milan","57","RSČMS","RSČMS","řidič autobusu","Opava","21","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"45","Vodička Svatopluk","64","RSČMS","RSČMS","důchodce","Bruntál","1","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"7","Vršanská Pavlína","43","RSČMS","RSČMS","OSVČ","Bruntál","5","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"27","Vysloužilová Hana","33","RSČMS","BEZPP","účetní","Horní Benešov","7","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"47","Wiltsch Kamil","38","RSČMS","RSČMS","svářeč","Horní Benešov","3","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"2","Zgažar Antonín  Mgr.","46","RSČMS","RSČMS","učitel","Bruntál","63","0,00",NA,NA,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","Moravskoslezský kraj"
"46","Brožová Michaela  MUDr.","64","SNK ED","BEZPP","lékařka","Pelhřimov","152","1,45","-","43","Pro Vysočinu","Kraj Vysočina"
"10","Brzoň Roman  Mgr.","58","SNK ED","BEZPP","místostarosta města","Humpolec","256","2,44","-","8","Pro Vysočinu","Kraj Vysočina"
"25","Burda Jan  Bc.","38","Nestran.","BEZPP","předseda NNO","Třebíč","403","3,84","-","22","Pro Vysočinu","Kraj Vysočina"
"11","Černá Marie  Ing.","55","SNK ED","BEZPP","místostarostka města","Třebíč","1 245","11,88","*","2","Pro Vysočinu","Kraj Vysočina"
"30","Dibelka Miroslav","48","SNK ED","BEZPP","technik","Golčův Jeníkov","61","0,58","-","27","Pro Vysočinu","Kraj Vysočina"
"42","Dohnal Pavel  Ing.","58","SNK ED","BEZPP","ekonom","Havlíčkův Brod","113","1,07","-","39","Pro Vysočinu","Kraj Vysočina"
"45","Dvořák Petr  MVDr.","48","SNK ED","BEZPP","veterinární lékař","Bystřice nad Pernštejnem","171","1,63","-","42","Pro Vysočinu","Kraj Vysočina"
"2","Fabeš Roman  Mgr.","52","SNK ED","BEZPP","starosta města","Telč","764","7,29","-","2","Pro Vysočinu","Kraj Vysočina"
"24","Hájek Pavel  Ing.","33","SNK ED","BEZPP","starosta obce","Těchobuz","292","2,78","-","21","Pro Vysočinu","Kraj Vysočina"
"48","Hedbávný Ondřej","22","Nestran.","BEZPP","student","Třebíč","56","0,53","-","45","Pro Vysočinu","Kraj Vysočina"
"1","Heřman Pavel  MVDr.","63","SNK ED","BEZPP","starosta města","Třebíč","1 296","12,37","*","1","Pro Vysočinu","Kraj Vysočina"
"27","Hořínek Ivan","50","SNK ED","BEZPP","starosta obce","Škrdlovice","82","0,78","-","24","Pro Vysočinu","Kraj Vysočina"
"37","Hrnčířová Marie  Ing.","51","SNK ED","BEZPP","ředitelka Nemocnice Počátky","Počátky","110","1,05","-","34","Pro Vysočinu","Kraj Vysočina"
"15","Chittussi Adriana  Mgr.","48","SNK ED","BEZPP","místostarostka městyse","Nová Cerekev","163","1,55","-","12","Pro Vysočinu","Kraj Vysočina"
"28","Chmel Karel","57","SNK ED","BEZPP","starosta obce","Želiv","124","1,18","-","25","Pro Vysočinu","Kraj Vysočina"
"41","Jelínková Ludmila  Ing.","49","SNK ED","BEZPP","projektantka, starostka obce","Nárameč","174","1,66","-","38","Pro Vysočinu","Kraj Vysočina"
"26","Jirsa Zdeněk","59","SNK ED","SNK ED","starosta městyse","Dolní Cerekev","220","2,10","-","23","Pro Vysočinu","Kraj Vysočina"
"44","Jonák Ivo","64","SNK ED","SNK ED","důchodce","Nové Veselí","35","0,33","-","41","Pro Vysočinu","Kraj Vysočina"
"14","Kolář Milan  Ing.","59","SNK ED","BEZPP","pedagog","Jihlava","427","4,07","-","11","Pro Vysočinu","Kraj Vysočina"
"32","Kovařík Luděk","50","SNK ED","BEZPP","místostarosta města","Habry","76","0,72","-","29","Pro Vysočinu","Kraj Vysočina"
"23","Kršková Ida  Mgr.","46","Nestran.","BEZPP","terapeutka zdravého pohybu","Žďár nad Sázavou","165","1,57","-","20","Pro Vysočinu","Kraj Vysočina"
"49","Křenková Marie  Mgr.","54","SNK ED","BEZPP","učitelka SZŠ a VŠZŠ","Havlíčkův Brod","24","0,22","-","46","Pro Vysočinu","Kraj Vysočina"
"31","Křivková Martina  Mgr.","45","Nestran.","BEZPP","logoped","Jihlava","94","0,89","-","28","Pro Vysočinu","Kraj Vysočina"
"3","Kuželka Ivan  Ing.","67","SNK ED","BEZPP","radiologický fyzik, místostar.","Havlíčkův Brod","356","3,39","-","4","Pro Vysočinu","Kraj Vysočina"
"35","Malina Martin","42","SNK ED","BEZPP","technik, starosta obce","Salačova Lhota","208","1,98","-","32","Pro Vysočinu","Kraj Vysočina"
"5","Marková Zdeňka","56","SNK ED","SNK ED","ředitelka plavecké školy","Nové Město na Moravě","271","2,58","-","5","Pro Vysočinu","Kraj Vysočina"
"21","Maslák Pavel  Mgr.","40","SNK ED","BEZPP","ředitel HZS ÚO Třebíč","Velký Beranov","336","3,20","-","18","Pro Vysočinu","Kraj Vysočina"
"20","Mašík Zdeněk  Ing.","55","SNK ED","BEZPP","jednatel Areálu sportu","Bystřice nad Pernštejnem","120","1,14","-","17","Pro Vysočinu","Kraj Vysočina"
"13","Navrátil Zdeněk","36","Nestran.","BEZPP","projektový manažer","Žďár nad Sázavou","175","1,67","-","10","Pro Vysočinu","Kraj Vysočina"
"29","Nedvědický Karel  Ing.","50","SNK ED","BEZPP","stavební technik","Jaroměřice nad Rokytnou","156","1,48","-","26","Pro Vysočinu","Kraj Vysočina"
"12","Nikl Bohumír  Ing.","48","SNK ED","BEZPP","místostarosta města","Ždírec nad Doubravou","155","1,47","-","9","Pro Vysočinu","Kraj Vysočina"
"16","Novotný Petr  Ing.","33","SNK ED","BEZPP","místostarosta města","Jemnice","191","1,82","-","13","Pro Vysočinu","Kraj Vysočina"
"40","Parkan Zdeněk","58","SNK ED","BEZPP","OSVČ","Velké Meziříčí","65","0,62","-","37","Pro Vysočinu","Kraj Vysočina"
"18","Požárová Eva  Ing.","39","Nestran.","BEZPP","místostarostka města","Třešť","231","2,20","-","15","Pro Vysočinu","Kraj Vysočina"
"50","Rauš Jiří","55","SNK ED","BEZPP","provozovatel restaurace","Velká Bíteš","74","0,70","-","47","Pro Vysočinu","Kraj Vysočina"
"34","Rutarová Ivanka  MUDr.","64","SNK ED","BEZPP","lékařka","Martínkov","149","1,42","-","31","Pro Vysočinu","Kraj Vysočina"
"33","Scheib Petr  Ing.","34","SNK ED","BEZPP","ředitel firmy","Sněžné","48","0,45","-","30","Pro Vysočinu","Kraj Vysočina"
"6","Skočdopole Jindřich","57","SNK ED","BEZPP","starosta města","Polná","668","6,37","-","3","Pro Vysočinu","Kraj Vysočina"
"22","Špatenka Vlastimil  Mgr.","53","Nestran.","BEZPP","ředitel školy","Světlá nad Sázavou","200","1,90","-","19","Pro Vysočinu","Kraj Vysočina"
"17","Štefl Karel  Mgr.","44","SNK ED","BEZPP","starosta města","Počátky","134","1,27","-","14","Pro Vysočinu","Kraj Vysočina"
"38","Thomayer Jan  Ing.","33","SNK ED","BEZPP","investiční technik","Přibyslav","59","0,56","-","35","Pro Vysočinu","Kraj Vysočina"
"19","Ulrich Jiří","54","SNK ED","BEZPP","starosta obce","Herálec","136","1,29","-","16","Pro Vysočinu","Kraj Vysočina"
"4","Vlček Lukáš  Bc.","30","SNK ED","BEZPP","starosta města","Pacov","852","8,13","*","3","Pro Vysočinu","Kraj Vysočina"
"7","Vlček Milan  Ing.","48","SNK ED","BEZPP","starosta města","Velká Bíteš","249","2,37","-","6","Pro Vysočinu","Kraj Vysočina"
"47","Vlková Marie  RNDr.","54","SNK ED","BEZPP","učitelka gymnázia","Havlíčkův Brod","30","0,28","-","44","Pro Vysočinu","Kraj Vysočina"
"9","Vrba Stanislav","59","SNK ED","BEZPP","konzultant","Ledeč nad Sázavou","140","1,33","-","7","Pro Vysočinu","Kraj Vysočina"
"36","Wasserbauer Stanislav  MUDr.","54","SNK ED","BEZPP","lékař SZÚ","Věžnice","191","1,82","-","33","Pro Vysočinu","Kraj Vysočina"
"39","Zábranská Pavlína  Mgr.","34","SNK ED","SNK ED","PR asistent","Jihlava","45","0,42","-","36","Pro Vysočinu","Kraj Vysočina"
"43","Zámek Evžen  Mgr. Ing.","47","SNK ED","BEZPP","obchodní ředitel","Jihlava","78","0,74","-","40","Pro Vysočinu","Kraj Vysočina"
"8","Žáková Hana","43","SNK ED","BEZPP","starostka obce","Koněšín","821","7,83","-","1","Pro Vysočinu","Kraj Vysočina"
"1","Gallischek Pavel Horst","38","ČSNS","ČSNS","prodejce","Duchcov","7","0,00",NA,NA,"Česká strana národně sociální","Ústecký kraj"
"2","Hábová Kateřina  Ing.","31","ČSNS","BEZPP","projektant","Most","9","0,00",NA,NA,"Česká strana národně sociální","Ústecký kraj"
"3","Kočí Jana","34","ČSNS","BEZPP","obchodní zástupce","Most","10","0,00",NA,NA,"Česká strana národně sociální","Ústecký kraj"
